,time,dT,inBarrier,flowSat,inSector
2185,2022-02-14 00:36:25,2185,0,16.0,60
2186,2022-02-14 00:36:26,2186,1,16.0,61
2187,2022-02-14 00:36:27,2187,1,17.0,62
2188,2022-02-14 00:36:28,2188,1,18.0,62
2189,2022-02-14 00:36:29,2189,1,19.0,63
2190,2022-02-14 00:36:30,2190,1,19.0,63
2191,2022-02-14 00:36:31,2191,0,19.0,61
2192,2022-02-14 00:36:32,2192,2,19.0,63
2193,2022-02-14 00:36:33,2193,0,21.0,59
2194,2022-02-14 00:36:34,2194,1,20.0,60
2195,2022-02-14 00:36:35,2195,0,21.0,60
2196,2022-02-14 00:36:36,2196,1,21.0,61
2197,2022-02-14 00:36:37,2197,2,22.0,61
2198,2022-02-14 00:36:38,2198,0,24.0,60
2199,2022-02-14 00:36:39,2199,1,24.0,61
2200,2022-02-14 00:36:40,2200,0,24.0,61
2201,2022-02-14 00:36:41,2201,0,24.0,60
2202,2022-02-14 00:36:42,2202,0,23.0,59
2203,2022-02-14 00:36:43,2203,0,23.0,60
2204,2022-02-14 00:36:44,2204,0,22.0,60
2205,2022-02-14 00:36:45,2205,0,22.0,60
2206,2022-02-14 00:36:46,2206,0,22.0,61
2207,2022-02-14 00:36:47,2207,3,19.0,64
2208,2022-02-14 00:36:48,2208,0,21.0,65
2209,2022-02-14 00:36:49,2209,0,21.0,65
2210,2022-02-14 00:36:50,2210,0,20.0,65
2211,2022-02-14 00:36:51,2211,1,19.0,65
2212,2022-02-14 00:36:52,2212,1,20.0,66
2213,2022-02-14 00:36:53,2213,1,20.0,68
2214,2022-02-14 00:36:54,2214,0,21.0,67
2215,2022-02-14 00:36:55,2215,0,20.0,67
2216,2022-02-14 00:36:56,2216,0,20.0,64
2217,2022-02-14 00:36:57,2217,1,20.0,65
2218,2022-02-14 00:36:58,2218,1,21.0,66
2219,2022-02-14 00:36:59,2219,0,21.0,66
2220,2022-02-14 00:37:00,2220,0,21.0,64
2221,2022-02-14 00:37:01,2221,1,21.0,65
2222,2022-02-14 00:37:02,2222,0,22.0,63
2223,2022-02-14 00:37:03,2223,1,21.0,64
2224,2022-02-14 00:37:04,2224,0,22.0,62
2225,2022-02-14 00:37:05,2225,1,22.0,61
2226,2022-02-14 00:37:06,2226,1,23.0,62
2227,2022-02-14 00:37:07,2227,0,23.0,61
2228,2022-02-14 00:37:08,2228,0,22.0,60
2229,2022-02-14 00:37:09,2229,1,21.0,62
2230,2022-02-14 00:37:10,2230,0,21.0,63
2231,2022-02-14 00:37:11,2231,0,20.0,62
2232,2022-02-14 00:37:12,2232,0,20.0,61
2233,2022-02-14 00:37:13,2233,1,18.0,61
2234,2022-02-14 00:37:14,2234,0,19.0,62
2235,2022-02-14 00:37:15,2235,1,18.0,63
2236,2022-02-14 00:37:16,2236,1,19.0,62
2237,2022-02-14 00:37:17,2237,0,19.0,62
2238,2022-02-14 00:37:18,2238,0,17.0,63
2239,2022-02-14 00:37:19,2239,0,17.0,62
2240,2022-02-14 00:37:20,2240,1,16.0,63
2241,2022-02-14 00:37:21,2241,1,17.0,61
2242,2022-02-14 00:37:22,2242,1,18.0,61
2243,2022-02-14 00:37:23,2243,0,19.0,60
2244,2022-02-14 00:37:24,2244,3,19.0,62
2245,2022-02-14 00:37:25,2245,1,22.0,61
2246,2022-02-14 00:37:26,2246,0,23.0,60
2247,2022-02-14 00:37:27,2247,0,23.0,59
2248,2022-02-14 00:37:28,2248,0,20.0,58
2249,2022-02-14 00:37:29,2249,0,20.0,58
2250,2022-02-14 00:37:30,2250,1,20.0,57
2251,2022-02-14 00:37:31,2251,0,21.0,57
2252,2022-02-14 00:37:32,2252,1,20.0,56
2253,2022-02-14 00:37:33,2253,1,20.0,56
2254,2022-02-14 00:37:34,2254,0,20.0,55
2255,2022-02-14 00:37:35,2255,0,20.0,56
2256,2022-02-14 00:37:36,2256,1,20.0,55
2257,2022-02-14 00:37:37,2257,1,21.0,56
2258,2022-02-14 00:37:38,2258,1,21.0,53
2259,2022-02-14 00:37:39,2259,0,21.0,53
2260,2022-02-14 00:37:40,2260,0,21.0,53
2261,2022-02-14 00:37:41,2261,0,21.0,54
2262,2022-02-14 00:37:42,2262,0,20.0,55
2263,2022-02-14 00:37:43,2263,0,20.0,56
2264,2022-02-14 00:37:44,2264,2,19.0,57
2265,2022-02-14 00:37:45,2265,0,21.0,57
2266,2022-02-14 00:37:46,2266,0,20.0,57
2267,2022-02-14 00:37:47,2267,0,19.0,59
2268,2022-02-14 00:37:48,2268,2,19.0,60
2269,2022-02-14 00:37:49,2269,1,21.0,61
2270,2022-02-14 00:37:50,2270,1,21.0,60
2271,2022-02-14 00:37:51,2271,0,22.0,60
2272,2022-02-14 00:37:52,2272,0,22.0,61
2273,2022-02-14 00:37:53,2273,4,22.0,65
2274,2022-02-14 00:37:54,2274,0,25.0,62
2275,2022-02-14 00:37:55,2275,0,25.0,62
2276,2022-02-14 00:37:56,2276,0,24.0,60
2277,2022-02-14 00:37:57,2277,0,23.0,60
2278,2022-02-14 00:37:58,2278,0,23.0,59
2279,2022-02-14 00:37:59,2279,0,23.0,59
2280,2022-02-14 00:38:00,2280,0,23.0,59
2281,2022-02-14 00:38:01,2281,0,22.0,59
2282,2022-02-14 00:38:02,2282,0,21.0,57
2283,2022-02-14 00:38:03,2283,0,20.0,57
2284,2022-02-14 00:38:04,2284,1,20.0,58
2285,2022-02-14 00:38:05,2285,1,18.0,58
2286,2022-02-14 00:38:06,2286,0,18.0,57
2287,2022-02-14 00:38:07,2287,0,18.0,57
2288,2022-02-14 00:38:08,2288,2,18.0,58
2289,2022-02-14 00:38:09,2289,1,20.0,58
2290,2022-02-14 00:38:10,2290,0,21.0,59
2291,2022-02-14 00:38:11,2291,1,20.0,61
2292,2022-02-14 00:38:12,2292,1,21.0,62
2293,2022-02-14 00:38:13,2293,0,21.0,59
2294,2022-02-14 00:38:14,2294,0,20.0,59
2295,2022-02-14 00:38:15,2295,0,20.0,56
2296,2022-02-14 00:38:16,2296,1,20.0,56
2297,2022-02-14 00:38:17,2297,1,20.0,56
2298,2022-02-14 00:38:18,2298,0,20.0,56
2299,2022-02-14 00:38:19,2299,1,19.0,57
2300,2022-02-14 00:38:20,2300,2,20.0,58
2301,2022-02-14 00:38:21,2301,1,22.0,60
2302,2022-02-14 00:38:22,2302,0,23.0,61
2303,2022-02-14 00:38:23,2303,0,23.0,61
2304,2022-02-14 00:38:24,2304,0,23.0,60
2305,2022-02-14 00:38:25,2305,0,21.0,58
2306,2022-02-14 00:38:26,2306,0,21.0,58
2307,2022-02-14 00:38:27,2307,0,21.0,57
2308,2022-02-14 00:38:28,2308,1,21.0,58
2309,2022-02-14 00:38:29,2309,0,20.0,58
2310,2022-02-14 00:38:30,2310,1,19.0,58
2311,2022-02-14 00:38:31,2311,0,19.0,60
2312,2022-02-14 00:38:32,2312,1,19.0,59
2313,2022-02-14 00:38:33,2313,1,20.0,59
2314,2022-02-14 00:38:34,2314,1,17.0,60
2315,2022-02-14 00:38:35,2315,1,18.0,61
2316,2022-02-14 00:38:36,2316,1,19.0,63
2317,2022-02-14 00:38:37,2317,4,20.0,68
2318,2022-02-14 00:38:38,2318,1,24.0,68
2319,2022-02-14 00:38:39,2319,0,25.0,68
2320,2022-02-14 00:38:40,2320,1,25.0,68
2321,2022-02-14 00:38:41,2321,0,26.0,67
2322,2022-02-14 00:38:42,2322,0,26.0,68
2323,2022-02-14 00:38:43,2323,1,26.0,68
2324,2022-02-14 00:38:44,2324,0,27.0,69
2325,2022-02-14 00:38:45,2325,3,26.0,73
2326,2022-02-14 00:38:46,2326,1,28.0,71
2327,2022-02-14 00:38:47,2327,2,29.0,73
2328,2022-02-14 00:38:48,2328,0,31.0,73
2329,2022-02-14 00:38:49,2329,2,29.0,76
2330,2022-02-14 00:38:50,2330,0,30.0,75
2331,2022-02-14 00:38:51,2331,1,30.0,75
2332,2022-02-14 00:38:52,2332,1,30.0,75
2333,2022-02-14 00:38:53,2333,2,30.0,78
2334,2022-02-14 00:38:54,2334,0,32.0,77
2335,2022-02-14 00:38:55,2335,0,32.0,75
2336,2022-02-14 00:38:56,2336,0,32.0,75
2337,2022-02-14 00:38:57,2337,1,31.0,75
2338,2022-02-14 00:38:58,2338,0,31.0,75
2339,2022-02-14 00:38:59,2339,0,31.0,74
2340,2022-02-14 00:39:00,2340,1,30.0,75
2341,2022-02-14 00:39:01,2341,1,29.0,75
2342,2022-02-14 00:39:02,2342,0,29.0,76
2343,2022-02-14 00:39:03,2343,1,29.0,76
2344,2022-02-14 00:39:04,2344,0,30.0,78
2345,2022-02-14 00:39:05,2345,1,30.0,77
2346,2022-02-14 00:39:06,2346,0,31.0,76
2347,2022-02-14 00:39:07,2347,1,31.0,76
2348,2022-02-14 00:39:08,2348,2,32.0,78
2349,2022-02-14 00:39:09,2349,0,33.0,75
2350,2022-02-14 00:39:10,2350,2,33.0,77
2351,2022-02-14 00:39:11,2351,0,34.0,77
2352,2022-02-14 00:39:12,2352,0,34.0,78
2353,2022-02-14 00:39:13,2353,0,33.0,78
2354,2022-02-14 00:39:14,2354,1,32.0,78
2355,2022-02-14 00:39:15,2355,1,32.0,79
2356,2022-02-14 00:39:16,2356,0,32.0,79
2357,2022-02-14 00:39:17,2357,0,31.0,79
2358,2022-02-14 00:39:18,2358,1,27.0,79
2359,2022-02-14 00:39:19,2359,1,27.0,80
2360,2022-02-14 00:39:20,2360,1,28.0,79
2361,2022-02-14 00:39:21,2361,1,28.0,79
2362,2022-02-14 00:39:22,2362,1,29.0,79
2363,2022-02-14 00:39:23,2363,0,30.0,78
2364,2022-02-14 00:39:24,2364,0,29.0,78
2365,2022-02-14 00:39:25,2365,0,29.0,77
2366,2022-02-14 00:39:26,2366,0,26.0,75
2367,2022-02-14 00:39:27,2367,2,25.0,76
2368,2022-02-14 00:39:28,2368,0,25.0,74
2369,2022-02-14 00:39:29,2369,1,25.0,74
2370,2022-02-14 00:39:30,2370,0,24.0,75
2371,2022-02-14 00:39:31,2371,0,24.0,74
2372,2022-02-14 00:39:32,2372,1,23.0,75
2373,2022-02-14 00:39:33,2373,0,23.0,73
2374,2022-02-14 00:39:34,2374,0,21.0,73
2375,2022-02-14 00:39:35,2375,0,21.0,75
2376,2022-02-14 00:39:36,2376,2,21.0,77
2377,2022-02-14 00:39:37,2377,1,23.0,76
2378,2022-02-14 00:39:38,2378,1,23.0,76
2379,2022-02-14 00:39:39,2379,0,24.0,76
2380,2022-02-14 00:39:40,2380,0,24.0,76
2381,2022-02-14 00:39:41,2381,1,23.0,77
2382,2022-02-14 00:39:42,2382,1,23.0,77
2383,2022-02-14 00:39:43,2383,1,24.0,77
2384,2022-02-14 00:39:44,2384,0,24.0,75
2385,2022-02-14 00:39:45,2385,2,24.0,76
2386,2022-02-14 00:39:46,2386,2,25.0,74
2387,2022-02-14 00:39:47,2387,0,27.0,71
2388,2022-02-14 00:39:48,2388,1,26.0,71
2389,2022-02-14 00:39:49,2389,0,25.0,71
2390,2022-02-14 00:39:50,2390,0,25.0,71
2391,2022-02-14 00:39:51,2391,1,23.0,71
2392,2022-02-14 00:39:52,2392,0,24.0,69
2393,2022-02-14 00:39:53,2393,1,24.0,70
2394,2022-02-14 00:39:54,2394,1,25.0,69
2395,2022-02-14 00:39:55,2395,1,25.0,71
2396,2022-02-14 00:39:56,2396,1,25.0,70
2397,2022-02-14 00:39:57,2397,1,26.0,69
2398,2022-02-14 00:39:58,2398,0,27.0,67
2399,2022-02-14 00:39:59,2399,0,26.0,67
2400,2022-02-14 00:40:00,2400,0,25.0,65
2401,2022-02-14 00:40:01,2401,2,24.0,67
2402,2022-02-14 00:40:02,2402,1,25.0,64
2403,2022-02-14 00:40:03,2403,1,25.0,63
2404,2022-02-14 00:40:04,2404,0,26.0,64
2405,2022-02-14 00:40:05,2405,1,26.0,66
2406,2022-02-14 00:40:06,2406,0,27.0,65
2407,2022-02-14 00:40:07,2407,0,27.0,62
2408,2022-02-14 00:40:08,2408,1,25.0,63
2409,2022-02-14 00:40:09,2409,0,26.0,64
2410,2022-02-14 00:40:10,2410,1,25.0,64
2411,2022-02-14 00:40:11,2411,0,26.0,64
2412,2022-02-14 00:40:12,2412,0,26.0,63
2413,2022-02-14 00:40:13,2413,0,25.0,63
2414,2022-02-14 00:40:14,2414,1,25.0,64
2415,2022-02-14 00:40:15,2415,0,26.0,61
2416,2022-02-14 00:40:16,2416,2,26.0,64
2417,2022-02-14 00:40:17,2417,0,26.0,62
2418,2022-02-14 00:40:18,2418,1,25.0,64
2419,2022-02-14 00:40:19,2419,0,25.0,62
2420,2022-02-14 00:40:20,2420,0,25.0,62
2421,2022-02-14 00:40:21,2421,0,25.0,62
2422,2022-02-14 00:40:22,2422,1,24.0,65
2423,2022-02-14 00:40:23,2423,0,24.0,65
2424,2022-02-14 00:40:24,2424,0,23.0,65
2425,2022-02-14 00:40:25,2425,1,23.0,65
2426,2022-02-14 00:40:26,2426,2,22.0,67
2427,2022-02-14 00:40:27,2427,0,22.0,66
2428,2022-02-14 00:40:28,2428,1,22.0,68
2429,2022-02-14 00:40:29,2429,1,22.0,68
2430,2022-02-14 00:40:30,2430,0,23.0,67
2431,2022-02-14 00:40:31,2431,0,23.0,68
2432,2022-02-14 00:40:32,2432,0,22.0,68
2433,2022-02-14 00:40:33,2433,0,22.0,65
2434,2022-02-14 00:40:34,2434,0,21.0,65
2435,2022-02-14 00:40:35,2435,0,20.0,65
2436,2022-02-14 00:40:36,2436,0,19.0,63
2437,2022-02-14 00:40:37,2437,0,18.0,62
2438,2022-02-14 00:40:38,2438,0,17.0,62
2439,2022-02-14 00:40:39,2439,3,17.0,65
2440,2022-02-14 00:40:40,2440,0,20.0,65
2441,2022-02-14 00:40:41,2441,2,20.0,66
2442,2022-02-14 00:40:42,2442,1,20.0,68
2443,2022-02-14 00:40:43,2443,0,20.0,69
2444,2022-02-14 00:40:44,2444,0,19.0,69
2445,2022-02-14 00:40:45,2445,0,19.0,67
2446,2022-02-14 00:40:46,2446,1,18.0,68
2447,2022-02-14 00:40:47,2447,0,19.0,67
2448,2022-02-14 00:40:48,2448,0,19.0,68
2449,2022-02-14 00:40:49,2449,1,18.0,68
2450,2022-02-14 00:40:50,2450,1,19.0,68
2451,2022-02-14 00:40:51,2451,0,19.0,69
2452,2022-02-14 00:40:52,2452,1,19.0,70
2453,2022-02-14 00:40:53,2453,1,20.0,71
2454,2022-02-14 00:40:54,2454,0,21.0,71
2455,2022-02-14 00:40:55,2455,1,20.0,71
2456,2022-02-14 00:40:56,2456,0,21.0,68
2457,2022-02-14 00:40:57,2457,0,19.0,67
2458,2022-02-14 00:40:58,2458,0,19.0,65
2459,2022-02-14 00:40:59,2459,1,18.0,67
2460,2022-02-14 00:41:00,2460,0,19.0,68
2461,2022-02-14 00:41:01,2461,1,19.0,68
2462,2022-02-14 00:41:02,2462,0,20.0,66
2463,2022-02-14 00:41:03,2463,1,19.0,67
2464,2022-02-14 00:41:04,2464,0,20.0,65
2465,2022-02-14 00:41:05,2465,0,20.0,66
2466,2022-02-14 00:41:06,2466,1,19.0,67
2467,2022-02-14 00:41:07,2467,1,18.0,68
2468,2022-02-14 00:41:08,2468,0,19.0,69
2469,2022-02-14 00:41:09,2469,2,18.0,67
2470,2022-02-14 00:41:10,2470,0,19.0,66
2471,2022-02-14 00:41:11,2471,0,19.0,64
2472,2022-02-14 00:41:12,2472,0,19.0,63
2473,2022-02-14 00:41:13,2473,0,19.0,63
2474,2022-02-14 00:41:14,2474,1,19.0,64
2475,2022-02-14 00:41:15,2475,0,20.0,64
2476,2022-02-14 00:41:16,2476,0,20.0,64
2477,2022-02-14 00:41:17,2477,0,20.0,65
2478,2022-02-14 00:41:18,2478,1,20.0,63
2479,2022-02-14 00:41:19,2479,2,21.0,64
2480,2022-02-14 00:41:20,2480,2,20.0,65
2481,2022-02-14 00:41:21,2481,3,22.0,64
2482,2022-02-14 00:41:22,2482,1,23.0,64
2483,2022-02-14 00:41:23,2483,0,23.0,63
2484,2022-02-14 00:41:24,2484,2,23.0,64
2485,2022-02-14 00:41:25,2485,0,25.0,65
2486,2022-02-14 00:41:26,2486,0,25.0,66
2487,2022-02-14 00:41:27,2487,0,24.0,65
2488,2022-02-14 00:41:28,2488,0,24.0,64
2489,2022-02-14 00:41:29,2489,0,24.0,64
2490,2022-02-14 00:41:30,2490,1,23.0,64
2491,2022-02-14 00:41:31,2491,0,23.0,63
2492,2022-02-14 00:41:32,2492,2,23.0,65
2493,2022-02-14 00:41:33,2493,1,24.0,63
2494,2022-02-14 00:41:34,2494,1,24.0,63
2495,2022-02-14 00:41:35,2495,0,25.0,63
2496,2022-02-14 00:41:36,2496,1,24.0,65
2497,2022-02-14 00:41:37,2497,0,25.0,66
2498,2022-02-14 00:41:38,2498,0,25.0,66
2499,2022-02-14 00:41:39,2499,1,25.0,67
2500,2022-02-14 00:41:40,2500,0,25.0,66
2501,2022-02-14 00:41:41,2501,0,25.0,66
2502,2022-02-14 00:41:42,2502,0,24.0,65
2503,2022-02-14 00:41:43,2503,0,24.0,63
2504,2022-02-14 00:41:44,2504,0,23.0,63
2505,2022-02-14 00:41:45,2505,0,23.0,61
2506,2022-02-14 00:41:46,2506,0,23.0,61
2507,2022-02-14 00:41:47,2507,1,22.0,61
2508,2022-02-14 00:41:48,2508,1,22.0,61
2509,2022-02-14 00:41:49,2509,0,23.0,61
2510,2022-02-14 00:41:50,2510,1,21.0,62
2511,2022-02-14 00:41:51,2511,0,22.0,62
2512,2022-02-14 00:41:52,2512,2,22.0,64
2513,2022-02-14 00:41:53,2513,0,24.0,63
2514,2022-02-14 00:41:54,2514,0,24.0,63
2515,2022-02-14 00:41:55,2515,2,23.0,65
2516,2022-02-14 00:41:56,2516,2,25.0,67
2517,2022-02-14 00:41:57,2517,0,27.0,69
2518,2022-02-14 00:41:58,2518,0,27.0,69
2519,2022-02-14 00:41:59,2519,1,26.0,70
2520,2022-02-14 00:42:00,2520,0,25.0,70
2521,2022-02-14 00:42:01,2521,1,23.0,71
2522,2022-02-14 00:42:02,2522,1,21.0,69
2523,2022-02-14 00:42:03,2523,0,21.0,69
2524,2022-02-14 00:42:04,2524,2,21.0,71
2525,2022-02-14 00:42:05,2525,2,21.0,71
2526,2022-02-14 00:42:06,2526,0,23.0,70
2527,2022-02-14 00:42:07,2527,0,23.0,70
2528,2022-02-14 00:42:08,2528,0,23.0,70
2529,2022-02-14 00:42:09,2529,1,23.0,71
2530,2022-02-14 00:42:10,2530,0,24.0,71
2531,2022-02-14 00:42:11,2531,1,23.0,73
2532,2022-02-14 00:42:12,2532,1,24.0,73
2533,2022-02-14 00:42:13,2533,1,23.0,74
2534,2022-02-14 00:42:14,2534,0,23.0,73
2535,2022-02-14 00:42:15,2535,3,22.0,76
2536,2022-02-14 00:42:16,2536,0,25.0,75
2537,2022-02-14 00:42:17,2537,3,24.0,75
2538,2022-02-14 00:42:18,2538,0,27.0,75
2539,2022-02-14 00:42:19,2539,1,27.0,76
2540,2022-02-14 00:42:20,2540,0,27.0,75
2541,2022-02-14 00:42:21,2541,0,27.0,73
2542,2022-02-14 00:42:22,2542,1,27.0,74
2543,2022-02-14 00:42:23,2543,1,28.0,74
2544,2022-02-14 00:42:24,2544,1,29.0,73
2545,2022-02-14 00:42:25,2545,0,30.0,72
2546,2022-02-14 00:42:26,2546,0,30.0,70
2547,2022-02-14 00:42:27,2547,0,30.0,71
2548,2022-02-14 00:42:28,2548,1,29.0,70
2549,2022-02-14 00:42:29,2549,0,29.0,69
2550,2022-02-14 00:42:30,2550,0,29.0,67
2551,2022-02-14 00:42:31,2551,0,28.0,66
2552,2022-02-14 00:42:32,2552,0,28.0,66
2553,2022-02-14 00:42:33,2553,0,26.0,65
2554,2022-02-14 00:42:34,2554,0,26.0,65
2555,2022-02-14 00:42:35,2555,1,26.0,65
2556,2022-02-14 00:42:36,2556,0,25.0,66
2557,2022-02-14 00:42:37,2557,0,23.0,66
2558,2022-02-14 00:42:38,2558,1,23.0,68
2559,2022-02-14 00:42:39,2559,0,24.0,66
2560,2022-02-14 00:42:40,2560,0,23.0,64
2561,2022-02-14 00:42:41,2561,0,23.0,64
2562,2022-02-14 00:42:42,2562,1,22.0,61
2563,2022-02-14 00:42:43,2563,0,22.0,59
2564,2022-02-14 00:42:44,2564,0,22.0,55
2565,2022-02-14 00:42:45,2565,1,20.0,56
2566,2022-02-14 00:42:46,2566,1,19.0,57
2567,2022-02-14 00:42:47,2567,3,20.0,57
2568,2022-02-14 00:42:48,2568,1,23.0,57
2569,2022-02-14 00:42:49,2569,1,24.0,59
2570,2022-02-14 00:42:50,2570,0,24.0,59
2571,2022-02-14 00:42:51,2571,0,24.0,58
2572,2022-02-14 00:42:52,2572,2,23.0,59
2573,2022-02-14 00:42:53,2573,0,24.0,60
2574,2022-02-14 00:42:54,2574,1,23.0,61
2575,2022-02-14 00:42:55,2575,1,24.0,62
2576,2022-02-14 00:42:56,2576,1,22.0,63
2577,2022-02-14 00:42:57,2577,0,23.0,62
2578,2022-02-14 00:42:58,2578,1,20.0,62
2579,2022-02-14 00:42:59,2579,1,21.0,63
2580,2022-02-14 00:43:00,2580,1,21.0,63
2581,2022-02-14 00:43:01,2581,1,22.0,63
2582,2022-02-14 00:43:02,2582,1,23.0,62
2583,2022-02-14 00:43:03,2583,1,23.0,62
2584,2022-02-14 00:43:04,2584,1,23.0,62
2585,2022-02-14 00:43:05,2585,0,23.0,62
2586,2022-02-14 00:43:06,2586,1,23.0,62
2587,2022-02-14 00:43:07,2587,1,24.0,63
2588,2022-02-14 00:43:08,2588,0,25.0,62
2589,2022-02-14 00:43:09,2589,1,24.0,62
2590,2022-02-14 00:43:10,2590,0,25.0,62
2591,2022-02-14 00:43:11,2591,0,25.0,59
2592,2022-02-14 00:43:12,2592,1,25.0,61
2593,2022-02-14 00:43:13,2593,0,26.0,61
2594,2022-02-14 00:43:14,2594,1,26.0,60
2595,2022-02-14 00:43:15,2595,0,27.0,60
2596,2022-02-14 00:43:16,2596,1,26.0,62
2597,2022-02-14 00:43:17,2597,1,27.0,63
2598,2022-02-14 00:43:18,2598,1,28.0,63
2599,2022-02-14 00:43:19,2599,0,28.0,62
2600,2022-02-14 00:43:20,2600,1,28.0,63
2601,2022-02-14 00:43:21,2601,0,29.0,63
2602,2022-02-14 00:43:22,2602,1,29.0,64
2603,2022-02-14 00:43:23,2603,1,29.0,62
2604,2022-02-14 00:43:24,2604,0,30.0,61
2605,2022-02-14 00:43:25,2605,0,30.0,61
2606,2022-02-14 00:43:26,2606,0,29.0,60
2607,2022-02-14 00:43:27,2607,0,28.0,59
2608,2022-02-14 00:43:28,2608,0,25.0,59
2609,2022-02-14 00:43:29,2609,1,24.0,59
2610,2022-02-14 00:43:30,2610,0,24.0,59
2611,2022-02-14 00:43:31,2611,1,24.0,60
2612,2022-02-14 00:43:32,2612,0,25.0,59
2613,2022-02-14 00:43:33,2613,1,23.0,60
2614,2022-02-14 00:43:34,2614,2,24.0,61
2615,2022-02-14 00:43:35,2615,1,25.0,60
2616,2022-02-14 00:43:36,2616,0,25.0,59
2617,2022-02-14 00:43:37,2617,0,24.0,59
2618,2022-02-14 00:43:38,2618,0,24.0,60
2619,2022-02-14 00:43:39,2619,1,23.0,60
2620,2022-02-14 00:43:40,2620,0,23.0,58
2621,2022-02-14 00:43:41,2621,0,22.0,58
2622,2022-02-14 00:43:42,2622,1,21.0,59
2623,2022-02-14 00:43:43,2623,0,21.0,58
2624,2022-02-14 00:43:44,2624,1,20.0,59
2625,2022-02-14 00:43:45,2625,0,20.0,57
2626,2022-02-14 00:43:46,2626,0,20.0,58
2627,2022-02-14 00:43:47,2627,0,19.0,60
2628,2022-02-14 00:43:48,2628,2,18.0,62
2629,2022-02-14 00:43:49,2629,0,20.0,61
2630,2022-02-14 00:43:50,2630,2,19.0,61
2631,2022-02-14 00:43:51,2631,0,21.0,59
2632,2022-02-14 00:43:52,2632,0,21.0,58
2633,2022-02-14 00:43:53,2633,1,20.0,60
2634,2022-02-14 00:43:54,2634,0,21.0,57
2635,2022-02-14 00:43:55,2635,0,20.0,57
2636,2022-02-14 00:43:56,2636,0,20.0,56
2637,2022-02-14 00:43:57,2637,0,19.0,57
2638,2022-02-14 00:43:58,2638,1,18.0,56
2639,2022-02-14 00:43:59,2639,1,18.0,56
2640,2022-02-14 00:44:00,2640,1,19.0,57
2641,2022-02-14 00:44:01,2641,0,19.0,56
2642,2022-02-14 00:44:02,2642,0,19.0,56
2643,2022-02-14 00:44:03,2643,0,18.0,56
2644,2022-02-14 00:44:04,2644,1,17.0,54
2645,2022-02-14 00:44:05,2645,0,18.0,52
2646,2022-02-14 00:44:06,2646,0,18.0,53
2647,2022-02-14 00:44:07,2647,0,18.0,51
2648,2022-02-14 00:44:08,2648,0,18.0,51
2649,2022-02-14 00:44:09,2649,0,18.0,50
2650,2022-02-14 00:44:10,2650,1,17.0,51
2651,2022-02-14 00:44:11,2651,0,18.0,49
2652,2022-02-14 00:44:12,2652,0,17.0,48
2653,2022-02-14 00:44:13,2653,3,17.0,50
2654,2022-02-14 00:44:14,2654,0,19.0,48
2655,2022-02-14 00:44:15,2655,0,17.0,49
2656,2022-02-14 00:44:16,2656,2,16.0,48
2657,2022-02-14 00:44:17,2657,1,18.0,49
2658,2022-02-14 00:44:18,2658,0,19.0,48
2659,2022-02-14 00:44:19,2659,0,19.0,47
2660,2022-02-14 00:44:20,2660,0,18.0,48
2661,2022-02-14 00:44:21,2661,1,18.0,49
2662,2022-02-14 00:44:22,2662,1,19.0,51
2663,2022-02-14 00:44:23,2663,1,19.0,52
2664,2022-02-14 00:44:24,2664,1,20.0,53
2665,2022-02-14 00:44:25,2665,0,20.0,51
2666,2022-02-14 00:44:26,2666,0,20.0,50
2667,2022-02-14 00:44:27,2667,0,20.0,50
2668,2022-02-14 00:44:28,2668,0,20.0,51
2669,2022-02-14 00:44:29,2669,0,18.0,52
2670,2022-02-14 00:44:30,2670,1,18.0,53
2671,2022-02-14 00:44:31,2671,0,17.0,52
2672,2022-02-14 00:44:32,2672,0,17.0,52
2673,2022-02-14 00:44:33,2673,0,17.0,53
2674,2022-02-14 00:44:34,2674,1,16.0,53
2675,2022-02-14 00:44:35,2675,0,17.0,53
2676,2022-02-14 00:44:36,2676,0,17.0,54
2677,2022-02-14 00:44:37,2677,1,17.0,54
2678,2022-02-14 00:44:38,2678,1,18.0,55
2679,2022-02-14 00:44:39,2679,1,18.0,54
2680,2022-02-14 00:44:40,2680,1,18.0,57
2681,2022-02-14 00:44:41,2681,0,18.0,56
2682,2022-02-14 00:44:42,2682,0,18.0,55
2683,2022-02-14 00:44:43,2683,0,18.0,54
2684,2022-02-14 00:44:44,2684,1,18.0,57
2685,2022-02-14 00:44:45,2685,2,18.0,58
2686,2022-02-14 00:44:46,2686,3,20.0,59
2687,2022-02-14 00:44:47,2687,1,23.0,58
2688,2022-02-14 00:44:48,2688,0,24.0,58
2689,2022-02-14 00:44:49,2689,1,24.0,58
2690,2022-02-14 00:44:50,2690,1,25.0,59
2691,2022-02-14 00:44:51,2691,0,25.0,57
2692,2022-02-14 00:44:52,2692,0,25.0,55
2693,2022-02-14 00:44:53,2693,1,25.0,54
2694,2022-02-14 00:44:54,2694,0,23.0,54
2695,2022-02-14 00:44:55,2695,0,23.0,54
2696,2022-02-14 00:44:56,2696,1,23.0,56
2697,2022-02-14 00:44:57,2697,0,22.0,54
2698,2022-02-14 00:44:58,2698,0,21.0,54
2699,2022-02-14 00:44:59,2699,0,21.0,52
2700,2022-02-14 00:45:00,2700,1,21.0,52
2701,2022-02-14 00:45:01,2701,0,22.0,52
